state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,LD_URL,LD_Latitude,LD_Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Men's Showers,# of Truck Service Bays,Phone 2,Unleaded,Diesel,Bulk Def,Phone 3,Phone 4,Propane,Phone 5,Mile Marker,Road Name,Hours of Operation,https,http
5,California,FONTANA CHEVRON,location_details.php?id=1121,https://www.truckstopsandservices.com/location_details.php?id=1121,Trucker,chevron,34.069949,-117.489808,,34.069949,-117.489808,I-10,61,14455 VALLEY BLVD,FONTANA,CA,92335,909-822-2552 (TRAVEL CENTER),909-822-2531,0.0,0.0,0.0,3.0,0.0,,0.0,909-822-2552 (ALBERTO'S),,,,,,,,,,,,
5,California,FONTANA TRUCK STOP,location_details.php?id=1122,https://www.truckstopsandservices.com/location_details.php?id=1122,Trucker,ind dealer,34.071615,-117.493316,,34.071615,-117.493316,I-10,61,14264 VALLEY BLVD,FONTANA,CA,92335,909-357-1167 (TRAVEL CENTER),,30.0,0.0,30.0,6.0,3.0,,1.0,909-357-1167 (SUBWAY),,,,,,,,,,,,
5,California,FORT INDEPENDENCE TRAVEL PLAZA,location_details.php?id=44656,https://www.truckstopsandservices.com/location_details.php?id=44656,Trucker,ind dealer,36.836534,-118.229228,,36.836534,-118.229228,US 395,MILLER LANE,135 US 395,INDEPENDENCE,CA,93526,760-878-2483 (TRAVEL CENTER),,10.0,0.0,0.0,3.0,0.0,,0.0,760-878-2483 (TUNAPI GRILL),,,,,,,,,,,,
5,California,GILL SIDHU CHEVRON,location_details.php?id=2826,https://www.truckstopsandservices.com/location_details.php?id=2826,Trucker,chevron,38.489286,-121.805594,,38.489286,-121.805594,I-80,67,6854 SIEVERS RD,DIXON,CA,95620,707-678-4400 (TRAVEL CENTER),707-678-1500,10.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,GILL'S TRUCK STOP,location_details.php?id=54356,https://www.truckstopsandservices.com/location_details.php?id=54356,Trucker,ind dealer,36.32852,-119.59975,,36.32852,-119.59975,CA 43,,7954 LACEY BLVD,HANFORD,CA,93230,559-583-6033 (TRAVEL CENTER),559-582-1778,60.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,GOLDEN ACORN CASINO & TRAVEL PLAZA,location_details.php?id=1240,https://www.truckstopsandservices.com/location_details.php?id=1240,Trucker,ind dealer,32.699883,-116.353919,,32.699883,-116.353919,I-8,61,1800 GOLDEN ACORN WAY,LIVE OAK SPRINGS,CA,91906,619-938-6000 (TRAVEL CENTER),,650.0,0.0,0.0,10.0,4.0,,0.0,619-938-6000 (GOLDEN GRILL),,,,,,,,,,,,
5,California,GOLDEN GATE #5,location_details.php?id=54363,https://www.truckstopsandservices.com/location_details.php?id=54363,Trucker,shell,37.61808,-122.06389,,37.61808,-122.06389,I-880,24,1565 INDUSTRIAL PKWY W,HAYWARD,CA,94544,510-783-6549 (TRAVEL CENTER),510-786-9921,0.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=10351,https://www.truckstopsandservices.com/location_details.php?id=10351,Trucker,ind dealer,37.802237,-122.288652,,37.802237,-122.288652,5TH ST,ADFELINE ST,1107 5TH ST,OAKLAND,CA,94607,510-836-0774 (TRAVEL CENTER),510-251-0353,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=16046,https://www.truckstopsandservices.com/location_details.php?id=16046,Trucker,ind dealer,37.774094,-122.236203,,37.774094,-122.236203,23RD AVE,,421 23RD AVE,OAKLAND,CA,94606,510-434-9901 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,510-434-9901 (SINCLAIRS),,,,,,,,,,,,
5,California,GOLDEN HILL COUNTRY STORE,location_details.php?id=16047,https://www.truckstopsandservices.com/location_details.php?id=16047,Trucker,76,35.645112,-120.658277,,35.645112,-120.658277,CA 46,GOLDEN HILL RD,2400 GOLDEN HILL RD,PASO ROBLES,CA,93446,805-239-2190 (TRAVEL CENTER),,2.0,0.0,0.0,4.0,0.0,,0.0,805-239-2190 (GOLDEN HILL DELI),,,,,,,,,,,,
5,California,HALLELUJAH JUNCTION MARKET,location_details.php?id=10330,https://www.truckstopsandservices.com/location_details.php?id=10330,Trucker,chevron,39.774622,-120.037347,,39.774622,-120.037347,US 395,CA 70,753-755 CA 70,CHILCOOT,CA,96105,530-993-0110 (TRAVEL CENTER),,25.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,HARBOR TRUCK & AUTO STOP,location_details.php?id=44706,https://www.truckstopsandservices.com/location_details.php?id=44706,Trucker,sinclair oil .svg,38.580111,-121.548529,,38.580111,-121.548529,US 50,1,2816 W CAPITAL AVE,SACRAMENTO,CA,95691,916-372-2893 (TRAVEL CENTER),,10.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,HARBOR TRUCK STOP,location_details.php?id=1299,https://www.truckstopsandservices.com/location_details.php?id=1299,Trucker,ind dealer,33.789731,-118.22025,,33.789731,-118.22025,I-710,2 (CA 1),2130 W PACIFIC COAST HWY,LONG BEACH,CA,90810,562-436-1313 (TRAVEL CENTER),562-436-3709,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,HARRIS RANCH SHELL,location_details.php?id=16029,https://www.truckstopsandservices.com/location_details.php?id=16029,Trucker,shell,36.252925,-120.238486,,36.252925,-120.238486,I-5,334,24505 W DORRIS AVE,COALINGA,CA,93210,559-935-0717 (TRAVEL CENTER),,75.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,"HI-SAHARA OASIS, INC.",location_details.php?id=44655,https://www.truckstopsandservices.com/location_details.php?id=44655,Trucker,chevron,34.8174,-115.182776,,34.8174,-115.182776,I-40,107,31251 GOOFS RD,FENNER,CA,92332,760-694-0181 (TRAVEL CENTER),,75.0,0.0,75.0,2.0,0.0,,0.0,,,,,,,,,,,,,
5,California,HIGH DESERT TRUCK STOP,location_details.php?id=44713,https://www.truckstopsandservices.com/location_details.php?id=44713,Trucker,ind dealer,34.535759,-117.398119,,34.535759,-117.398119,I-15,151-B (5 MILES W),15655 US 395,VICTORVILLE,CA,92394,760-246-3211 (TRAVEL CENTER),,90.0,,,4.0,7.0,,0.0,,,,,,,,,,,,,
5,California,HIGHWAY 99 TRAVEL CENTER,location_details.php?id=1326,https://www.truckstopsandservices.com/location_details.php?id=1326,Trucker,chevron,34.535759,-117.398119,,34.535759,-117.398119,CA 99,342,4142 CA 99,YUBA CITY,CA,95991,530-790-0588 (TRAVEL CENTER),530-790-6871,125.0,60.0,60.0,6.0,4.0,,2.0,530-790-0588 (HIGHWAY 99 DELI),,,,,,,,,,,,
5,California,I-10 TRUCK STOP,location_details.php?id=1372,https://www.truckstopsandservices.com/location_details.php?id=1372,Trucker,ind dealer,34.070386,-117.367943,,34.070386,-117.367943,I-10,68,195 E VALLEY BLVD,RIALTO,CA,92376,909-877-1171 (TRAVEL CENTER),909-877-6085,26.0,0.0,26.0,4.0,3.0,,1.0,,,,,,,,,,,,,
5,California,INYO SHELL MART,location_details.php?id=10311,https://www.truckstopsandservices.com/location_details.php?id=10311,Trucker,shell,37.375273,-118.396473,,37.375273,-118.396473,US 395,,1290 N MAIN ST,BISHOP,CA,93514,760-873-6335 (TRAVEL CENTER),,0.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,JACUMBA CHEVRON,location_details.php?id=44657,https://www.truckstopsandservices.com/location_details.php?id=44657,Trucker,chevron,32.635028,-116.165844,,32.635028,-116.165844,I-8,73,1496 CARRIZO GORGE RD,JACUMBA HOT SPRINGS,CA,91934,619-766-4443 (TRAVEL CENTER),619-766-4048,100.0,0.0,0.0,10.0,2.0,,0.0,,,,,,,,,,,,,
5,California,JACUMBA SHELL,location_details.php?id=44658,https://www.truckstopsandservices.com/location_details.php?id=44658,Trucker,shell,32.635455,-116.166491,,32.635455,-116.166491,I-8,73,1494 CORRIZO GORGE RD,JACUMBA HOT SPRINGS,CA,91934,619-766-0029 (TRAVEL CENTER),619-766-4048,200.0,0.0,0.0,7.0,3.0,,0.0,619-766-0029 (SUBWAY),,,,,,,,,,,,
5,California,JAHANT FOOD AND FUEL,location_details.php?id=16020,https://www.truckstopsandservices.com/location_details.php?id=16020,Trucker,ind dealer,38.206068,-121.264812,,38.206068,-121.264812,CA 99,271,24323 N CA 99,ACAMPO,CA,95220,209-333-6000 (TRAVEL CENTER),209-333-2972,4.0,0.0,0.0,4.0,2.0,,0.0,,,,,,,,,,,,,
5,California,JAYNE TRAVEL CENTER,location_details.php?id=16028,https://www.truckstopsandservices.com/location_details.php?id=16028,Trucker,shell,36.137562,-120.166413,,36.137562,-120.166413,I-5,325,41027 S GLENN AVE,COALINGA,CA,93210,559-935-3400 (TRAVEL CENTER),559-935-3682,85.0,0.0,0.0,10.0,4.0,,0.0,559-935-3400 (SUBWAY),,,,,,,,,,,,
5,California,JEFFRIES OASIS I-5,location_details.php?id=1457,https://www.truckstopsandservices.com/location_details.php?id=1457,Trucker,ind dealer,35.399102,-119.399526,,35.399102,-119.399526,I-5,257,27736 CA 58,BUTTONWILLOW,CA,93206,661-764-6226 (TRAVEL CENTER),,10.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
5,California,JENSENS TRUCK STOP,location_details.php?id=16050,https://www.truckstopsandservices.com/location_details.php?id=16050,Trucker,ind dealer,39.169237,-123.212458,,39.169237,-123.212458,US 101,551,1460 N LOVERS LANE,UKIAH,CA,95482,707-467-9999 (TRAVEL CENTER),,10.0,0.0,10.0,4.0,1.0,,2.0,,,,,,,,,,,,,
5,California,JOE'S TRAVEL PLAZA,location_details.php?id=1478,https://www.truckstopsandservices.com/location_details.php?id=1478,Trucker,ind dealer,37.820767,-121.291433,,37.820767,-121.291433,I-5,463,15600 S HARLAN RD,LATHROP,CA,95330,209-982-0341 (TRAVEL CENTER),209-982-0970,0.0,0.0,0.0,11.0,0.0,,0.0,209-982-0341 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,
5,California,JOE'S TRAVEL PLAZA 11,location_details.php?id=1477,https://www.truckstopsandservices.com/location_details.php?id=1477,Trucker,ind dealer,37.537373,-121.263112,,37.537373,-121.263112,I-5,441,4415 HOWARD RD,WESTLEY,CA,95387,209-894-3040 (TRAVEL CENTER),209-894-3154,150.0,0.0,0.0,12.0,13.0,,2.0,209-894-3040 (DENNY'S),,,,209-894-3040 (DICKIE'S),,,,,,,,
5,California,KC'S CORNER MART (CHEVRON/CFN),location_details.php?id=1593,https://www.truckstopsandservices.com/location_details.php?id=1593,Trucker,chevron,40.705005,-122.334631,,40.705005,-122.334631,I-5,687,14361 HOLIDAY RD,REDDING,CA,96003,530-275-4375 (TRAVEL CENTER),,2.0,0.0,0.0,2.0,0.0,,0.0,530-275-4375 (LA FIGATA),,,,,,,,,,,,
5,California,KELLY'S MARKET & TRUCK STOP (SHELL),location_details.php?id=2949,https://www.truckstopsandservices.com/location_details.php?id=2949,Trucker,shell,34.828942,-116.693106,,34.828942,-116.693106,I-40,18 (ROUTE 66),44230 NATIONAL TRAILS HWY,NEWBERRY SPRINGS,CA,92365,760-257-3334 (TRAVEL CENTER),760-257-9955,20.0,0.0,0.0,4.0,0.0,,0.0,760-257-3334 (SUBWAY),,,,,,,,,,,,
5,California,LA MEDIA TRAVEL CENTER,location_details.php?id=44703,https://www.truckstopsandservices.com/location_details.php?id=44703,Trucker,chevron,32.568721,-116.962125,,32.568721,-116.962125,CA 905,7,1599 LA MEDIA RD,SAN DIEGO,CA,92154,619-671-0700 (TRAVEL CENTER),,20.0,0.0,20.0,8.0,0.0,,0.0,619-671-0700 (PIZZA HUT EXPRESS),,,,,,,,,,,,
5,California,LAKEVIEW VALERO,location_details.php?id=10350,https://www.truckstopsandservices.com/location_details.php?id=10350,Trucker,valero,33.83696,-117.123293,,33.83696,-117.123293,RAMONA EXPY,LAKEVIEW AVE,19560 LAKEVIEW AVE,LAKEVIEW,CA,92567,951-928-9788 (TRAVEL CENTER),,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,
5,California,LOST HILLS TRAVEL CENTER,location_details.php?id=44698,https://www.truckstopsandservices.com/location_details.php?id=44698,Trucker,arco,35.614898,-119.657389,,35.614898,-119.657389,I-5,278,14814 ALOMA ST,LOST HILLS,CA,93249,661-797-2354 (TRAVEL CENTER),661-797-2399,55.0,0.0,0.0,9.0,6.0,,0.0,661-797-2354 (DAIRY QUEEN),,,,,,,,,,,,
5,California,Love's Country Stores,location_details.php?id=61998,https://www.truckstopsandservices.com/location_details.php?id=61998,Trucker,loves travel stops country stores 416x416,35.26768341,-119.0198963,https://www.loves.com/,35.26768341,-119.0198963,CA 99,18,1500 TAFT HWY,BAKERSFIELD,CA,93307,661-617-5324 (TRAVEL CENTER),,113.0,,,8.0,9.0,,,661-617-5324 (ARBY'S),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #207,location_details.php?id=1870,https://www.truckstopsandservices.com/location_details.php?id=1870,Trucker,loves travel stops country stores 416x416,33.717376,-116.170285,https://www.loves.com/locations/207,33.717376,-116.170285,I-10,146,45-761 DILLION RD,COACHELLA,CA,92236,760-775-3401 (TRAVEL CENTER),760-775-3409,100.0,0.0,0.0,6.0,5.0,,4.0,760-775-3401 (CARL'S JR),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #223,location_details.php?id=22299,https://www.truckstopsandservices.com/location_details.php?id=22299,Trucker,loves travel stops country stores 416x416,37.756685,-121.140536,https://www.loves.com/locations/223,37.756685,-121.140536,CA 99,237-B,1553 COLONY RD,RIPON,CA,95366,209-599-0740 (TRAVEL CENTER),209-599-3680,96.0,0.0,0.0,7.0,7.0,,0.0,209-599-0740 (ARBY'S),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #230,location_details.php?id=14809,https://www.truckstopsandservices.com/location_details.php?id=14809,Trucker,loves travel stops country stores 416x416,35.618061,-119.659276,https://www.loves.com/locations/230,35.618061,-119.659276,I-5,278 (CA 46),21948 CA 46,LOST HILLS,CA,93249,661-797-1800 (TRAVEL CENTER),661-797-1220,35.0,0.0,0.0,7.0,7.0,,3.0,661-797-1800 (ARBY'S),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #374,location_details.php?id=15488,https://www.truckstopsandservices.com/location_details.php?id=15488,Trucker,loves travel stops country stores 416x416,34.856234,-117.092255,https://www.loves.com/locations/374,34.856234,-117.092255,I-15,178,2974 LENDWOOD RD,BARSTOW,CA,92311,760-253-4080 (TRAVEL CENTER),760-253-4091,98.0,3.0,3.0,10.0,7.0,,3.0,760-253-4080 (CHESTER'S FRIED CHICKEN),,,,760-253-4080 (GODFATHER'S PIZZA),760-253-4080 (LOVE'S SUB'S),,,,,,,
5,California,LOVE'S TRAVEL STOP #382,location_details.php?id=51575,https://www.truckstopsandservices.com/location_details.php?id=51575,Trucker,loves travel stops country stores 416x416,36.180523,-119.330964,https://www.loves.com/locations/382,36.180523,-119.330964,CA 99,85,2700 S BLACKSTONE ST,TULARE,CA,93274,559-686-1400 (TRAVEL CENTER),559-686-3049,158.0,0.0,0.0,9.0,7.0,,0.0,559-686-1400 (SUBWAY),,,,559-686-1400 (MCDONALD'S),,,,,,,,
5,California,LOVE'S TRAVEL STOP #392,location_details.php?id=15494,https://www.truckstopsandservices.com/location_details.php?id=15494,Trucker,loves travel stops country stores 416x416,35.125521,-118.407179,https://www.loves.com/locations/392,35.125521,-118.407179,CA 58,151,2000 E TEHACHAPI BLVD,TEHACHAPI,CA,93561,661-823-1484 (TRAVEL CENTER),661-823-1486,82.0,0.0,0.0,8.0,7.0,,3.0,661-823-1484 (MCDONALD'S),,,,661-823-1484 (SUBWAY),,,,,,,,
5,California,LOVE'S TRAVEL STOP #410,location_details.php?id=15490,https://www.truckstopsandservices.com/location_details.php?id=15490,Trucker,loves travel stops country stores 416x416,39.906665,-122.195276,https://www.loves.com/locations/410,39.906665,-122.195276,I-5,630,2120 S AVE,CORNING,CA,96021,530-824-8767 (TRAVEL CENTER),530-824-8776,130.0,0.0,0.0,12.0,15.0,,2.0,530-824-8767 (DENNY'S),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #441,location_details.php?id=14814,https://www.truckstopsandservices.com/location_details.php?id=14814,Trucker,loves travel stops country stores 416x416,37.111491,-121.015823,https://www.loves.com/locations/441,37.111491,-121.015823,I-5,407 (CA 33),29025 PLAZA DR,SANTA NELLA,CA,95322,209-827-1399 (TRAVEL CENTER),209-827-1033,98.0,0.0,0.0,8.0,7.0,,3.0,209-827-1399 (DEL TACO),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #538,location_details.php?id=44697,https://www.truckstopsandservices.com/location_details.php?id=44697,Trucker,loves travel stops country stores 416x416,38.11803,-121.392979,https://www.loves.com/locations/538,38.11803,-121.392979,I-5,485 (CA 12 E),15250 THORNTON RD E,LODI,CA,95242,209-333-9392 (TRAVEL CENTER),209-333-9772,80.0,0.0,0.0,7.0,7.0,,2.0,209-333-9392 (ARBY'S),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #652,location_details.php?id=51166,https://www.truckstopsandservices.com/location_details.php?id=51166,Trucker,loves travel stops country stores 416x416,39.168582,-122.143984,https://www.loves.com/locations/652,39.168582,-122.143984,I-5,578,100 MARGUERITE ST,WILLIAMS,CA,95987,530-473-3030 (TRAVEL CENTER),530-473-3038,104.0,0.0,0.0,8.0,7.0,,0.0,530-473-3030 (ARBY'S),,,,530-473-3030 (CHESTER'S FRIED CHICKEN),530-473-3030 (GODFATHER'S PIZZA),,,,,,,
5,California,LOVE'S TRAVEL STOP #736,location_details.php?id=52443,https://www.truckstopsandservices.com/location_details.php?id=52443,Trucker,loves travel stops country stores 416x416,36.995516,-120.096885,https://www.loves.com/locations/736,36.995516,-120.096885,CA 99,157,3175 AVE 17,MADERA,CA,93637,559-661-1012 (TRAVEL CENTER),559-661-1023,95.0,0.0,0.0,9.0,7.0,,3.0,559-661-1012 (ARBY'S),,,,559-661-1012 (CHESTER'S FRIED CHICKEN),559-661-1012 (GODFATHER'S PIZZA),,,,,,,
5,California,LOVE'S TRAVEL STOP #749,location_details.php?id=51529,https://www.truckstopsandservices.com/location_details.php?id=51529,Trucker,loves travel stops country stores 416x416,33.037507,-115.628828,https://www.loves.com/locations/749,33.037507,-115.628828,CA 78,MARTIN RD,551 W MAIN ST,WESTMORLAND,CA,92281,760-351-8725 (TRAVEL CENTER),760-351-8754,150.0,0.0,0.0,8.0,7.0,,0.0,760-351-8725 (CHESTER'S FRIED CHICKEN),,,,760-351-8725 (SUBWAY),760-351-8725 (GODFATHER'S PIZZA),,,,,,,
5,California,LOVE'S TRAVEL STOP #755,location_details.php?id=53609,https://www.truckstopsandservices.com/location_details.php?id=53609,Trucker,loves travel stops country stores 416x416,35.011261,-117.641426,https://www.loves.com/locations/755,35.011261,-117.641426,CA 58,199,27201 BORON FRONTAGE RD,BORON,CA,93516,661-385-6020 (TRAVEL CENTER),661-385-6021,98.0,0.0,0.0,8.0,8.0,,0.0,661-385-6020 (CARL'S JR),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #807,location_details.php?id=57863,https://www.truckstopsandservices.com/location_details.php?id=57863,Trucker,loves travel stops country stores 416x416,37.463254,-121.17298,https://www.loves.com/locations/807,37.463254,-121.17298,I-5,434,55 ROGERS ROAD,PATTERSON,CA,95363,209-895-5021 (TRAVEL CENTER),209-895-5022,91.0,,,8.0,8.0,,,209-895-5021 (ARBY'S),,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #898,location_details.php?id=59431,https://www.truckstopsandservices.com/location_details.php?id=59431,Trucker,loves travel stops country stores 416x416,36.65887,-121.61821,,36.65887,-121.61821,US 101,326A,1264 DE LA TORRE ST,SALINAS,CA,93905,831-500-6979 (TRAVEL CENTER),831-500-6980,94.0,,,9.0,7.0,,,831-500-6979 (ARBY'S),,,,,,,,,,,,
5,California,LUCKY TRAVEL PLAZA,location_details.php?id=44654,https://www.truckstopsandservices.com/location_details.php?id=44654,Trucker,chevron,39.30922,-120.544622,,39.30922,-120.544622,I-80,165,90 CISCO RD,CISCO GROVE,CA,95728,530-426-0328 (TRAVEL CENTER),,50.0,0.0,0.0,2.0,2.0,,0.0,530-426-0328 (SUBWAY),,,,,,,,,,,,
5,California,MAC-VALLEY OIL COMPANY,location_details.php?id=10319,https://www.truckstopsandservices.com/location_details.php?id=10319,Trucker,ind dealer,34.201987,-119.126051,,34.201987,-119.126051,US 101,59,100 N DE NORTE BLVD,OXNARD,CA,93030,805-485-6900 (TRAVEL CENTER),,3.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,MAVERIK,location_details.php?id=57041,https://www.truckstopsandservices.com/location_details.php?id=57041,Trucker,ind dealer,39.49839,-121.573234,,39.49839,-121.573234,CA 70,46,350 OROVILLE DAM BLVD E,OROVILLE,CA,95965,530-764-5073 (TRAVEL CENTER),,,,,,,,,,,,,,,,,,,,,
5,California,Maverik #386,location_details.php?id=64175,https://www.truckstopsandservices.com/location_details.php?id=64175,Trucker,,32.78094,-115.53585,https://maverik.com/,32.78094,-115.53585,I-8,,,El Centro,CA,92243,442-224-6881,,,,,,,,,,,,,,,,,,,,,
5,California,Maverik #654,location_details.php?id=64212,https://www.truckstopsandservices.com/location_details.php?id=64212,Trucker,,38.57184867,-121.5779173,https://loyalty.maverik.com/locations/map,38.57184867,-121.5779173,I-80,,,West Sacramento,CA,95691,916-530-2086,,,,,,,,,,,,,,,,,,,,,
5,California,Maverik #658,location_details.php?id=64218,https://www.truckstopsandservices.com/location_details.php?id=64218,Trucker,,34.486736,-117.333894,https://maverik.com/,34.486736,-117.333894,I-15,,,Victorville,CA,92395,442-251-7555,,,,,,,,,,,,,,,,,,,,,
5,California,MECCA TRAVEL CENTER,location_details.php?id=10056,https://www.truckstopsandservices.com/location_details.php?id=10056,Trucker,arco,33.57068,-116.08961,,33.57068,-116.08961,CA 111,66TH AVE,90480 66TH AVE,MECCA,CA,92254,760-396-5243 (TRAVEL CENTER),760-396-5247,85.0,0.0,0.0,8.0,4.0,,0.0,,,,,,,,,,,,,
5,California,MERCED TRUCK & AUTO PLAZA,location_details.php?id=54693,https://www.truckstopsandservices.com/location_details.php?id=54693,Trucker,ind dealer,37.170959,-120.311897,,37.170959,-120.311897,CA 99,,8040 RINGNALDA COURT,LE GRAND,CA,95333,559-665-1061 (TRAVEL CENTER),,,,,5.0,,,,,,,,,,,,,,,,
5,California,MGM SHELL,location_details.php?id=44705,https://www.truckstopsandservices.com/location_details.php?id=44705,Trucker,shell,34.017482,-117.464128,,34.017482,-117.464128,CA 60,46,3873 PYRITE ST,RIVERSIDE,CA,92509,951-685-8893 (TRAVEL CENTER),,0.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
5,California,MIKE'S TRUCK STOP,location_details.php?id=48357,https://www.truckstopsandservices.com/location_details.php?id=48357,Trucker,arco,35.267364,-119.229894,,35.267364,-119.229894,I-5,244,20404 TAFT HWY,BAKERSFIELD,CA,93311,661-473-0841 (TRAVEL CENTER),855-455-4233,45.0,0.0,0.0,6.0,5.0,,0.0,,,,,,,,,,,,,
5,California,MODESTO TRUCK PLAZA,location_details.php?id=37791,https://www.truckstopsandservices.com/location_details.php?id=37791,Trucker,ind dealer,37.612214,-120.982997,,37.612214,-120.982997,CA 99,223,1201 S 7TH ST,MODESTO,CA,95351,209-574-0299 (TRAVEL CENTER),209-570-0200,20.0,0.0,0.0,6.0,4.0,,0.0,,,,,,,,,,,,,
5,California,MONTEBELLO CAT SCALE,location_details.php?id=3588,https://www.truckstopsandservices.com/location_details.php?id=3588,Trucker,ind dealer,33.996744,-118.122827,,33.996744,-118.122827,I-5,128-B,1436 WASHINGTON BLVD,MONTEBELLO,CA,90640,323-726-1474 (TRAVEL CENTER),323-626-3048,35.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
5,California,MOSHEN OIL,location_details.php?id=2056,https://www.truckstopsandservices.com/location_details.php?id=2056,Trucker,ind dealer,34.900629,-116.886889,,34.900629,-116.886889,I-15,191,35680 DAGGETT YERMO DR,YERMO,CA,92398,760-254-2119 (TRAVEL CENTER),760-254-4449,20.0,0.0,0.0,7.0,1.0,,0.0,,,,,,,,,,,,,
5,California,MOUNTAIN VIEW GAS & MART,location_details.php?id=16049,https://www.truckstopsandservices.com/location_details.php?id=16049,Trucker,shell,36.546912,-119.598815,,36.546912,-119.598815,CA 99,115,13025 S VAN HORN AVE,SELMA,CA,93662,559-891-9191 (TRAVEL CENTER),,10.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
5,California,N-S MINI MART,location_details.php?id=48360,https://www.truckstopsandservices.com/location_details.php?id=48360,Trucker,ind dealer,36.022193,-119.039211,,36.022193,-119.039211,TEAPOT DOME AVE,,951 W TEAPOT DOME AVE,PORTERSVILLE,CA,93257,559-781-1059 (TRAVEL CENTER),,40.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
5,California,NEWBERRY HIGH DESERT,location_details.php?id=54736,https://www.truckstopsandservices.com/location_details.php?id=54736,Trucker,mobil oil type,34.819476,-116.610026,,34.819476,-116.610026,I-40,23,48157 MEMORIAL DR,NEWBERRY SPRINGS,CA,92365,760-257-3098 (TRAVEL CENTER),760-257-3058,100.0,0.0,0.0,4.0,1.0,,1.0,,,,,,,,,,,,,
5,California,NOIL ENERGY GROUP,location_details.php?id=3005,https://www.truckstopsandservices.com/location_details.php?id=3005,Trucker,ind dealer,33.783783,-118.208691,,33.783783,-118.208691,I-710,1,1234 W COWLES ST,LONG BEACH,CA,90813,562-491-1228 (TRAVEL CENTER),,0.0,0.0,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,
5,California,NOIL ENERGY GROUP,location_details.php?id=10347,https://www.truckstopsandservices.com/location_details.php?id=10347,Trucker,ind dealer,33.773561,-118.253854,,33.773561,-118.253854,I-110,3-A,710 E D ST,WILMINGTON,CA,90748,323-726-1966 (TRAVEL CENTER),310-830-6868,7.0,0.0,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,
5,California,PAIGE TRUCK STOP,location_details.php?id=44710,https://www.truckstopsandservices.com/location_details.php?id=44710,Trucker,ind dealer,36.181688,-119.327363,,36.181688,-119.327363,CA 99,85,1297 E PAIGE AVE,TULARE,CA,93274,559-687-8090 (TRAVEL CENTER),559-687-8091,50.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,
5,California,PCH TRUCK STOP,location_details.php?id=16038,https://www.truckstopsandservices.com/location_details.php?id=16038,Trucker,ind dealer,33.790118,-118.213896,,33.790118,-118.213896,I-710,2,1603 W PACIFIC COAST HWY,LONG BEACH,CA,90810,562-980-1700 (TRAVEL CENTER),,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
5,California,PEARBLOSSOM CHEVRON,location_details.php?id=10304,https://www.truckstopsandservices.com/location_details.php?id=10304,Trucker,chevron,34.506301,-117.896896,,34.506301,-117.896896,CA 138,131ST ST,13030 PEARBLOSSOM HWY,PEARBLOSSOM,CA,93553,661-944-0455 (TRAVEL CENTER),,80.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
