"","filename","record_num","clean_line1","clean_line2","line3","city","zip_code","label","phone","address","parking","gray_parking","identifier","year","panel","major_city","state","chain","p_identifier","identifier2","identifier3"
"9405","TF2008_188_203-1-ocr.csv",24,"Hebron , 43025 Truckomat","740-467-2818 1-70 Exit 126 ( OH 37 )","S <U+2610> <U+2610>","Hebron","43025","Truckomat","740-467-2818","1-70 Exit 126 ( OH 37 )","S",NA,"43025_740-467-2818",2008,1,"Hebron","OH",NA,NA,"43025_740-467-2818","43025_740-467-2818_NA"
"9406","TF2014_186_199-3-ocr.csv",54,"Hebron ( 43025 ) Truckomat","740-467-2818 1-70 Exit 126 ( OH 37 )","24 S. <U+25A1>","Hebron","43025","Truckomat","740-467-2818","1-70 Exit 126 ( OH 37 )","S",NA,"43025_740-467-2818",2014,1,"Hebron","OH",NA,NA,"43025_740-467-2818","43025_740-467-2818_NA"
"9407","TF2015_184_199-3-ocr.csv",53,"Hebron ( 43025 ) Truckomat","740-467-2818 1-70 Exit 126 ( OH 37 )","24 1005 S D","Hebron","43025","Truckomat","740-467-2818","1-70 Exit 126 ( OH 37 )","S",NA,"43025_740-467-2818",2015,1,"Hebron","OH",NA,NA,"43025_740-467-2818","43025_740-467-2818_NA"
"9408","TF2016_178_193-6-ocr.csv",53,"Hebron ( 43025 ) Truckomat","740-467-2818 1-70 Exit 126 ( OH 37 )","24 S <U+25A1> <U+2610><U+2610>","Hebron","43025","Truckomat","740-467-2818","1-70 Exit 126 ( OH 37 )","S","S","43025_740-467-2818",2016,1,"Hebron","OH",NA,NA,"43025_740-467-2818","43025_740-467-2818_NA"
"9409","RVersFriend2006-086-ocr.csv",22,"F Hebron , 43025 TravelCenters of America ( BP )","4 740-467-2900 1-70 Exit 126 ( OH 37 ) TA","4PA <U+2610> XL dot <U+2610>","Hebron","43025","TravelCenters of America ( BP )","740-467-2900","1-70 Exit 126 ( OH 37 ) TA","XL","XL","43025_740-467-2900",2006,1,"Hebron","OH","TravelCenters",NA,"43025_740-467-2900","43025_740-467-2900_TravelCenters"
"9410","RVersFriend2007-077-ocr.csv",3,"F Hebron , 43025 TravelCenters of America ( BP )","740-467-2900 1-70 Exit 126 ( OH 37 )","HRS 24 XL","Hebron","43025","TravelCenters of America ( BP )","740-467-2900","1-70 Exit 126 ( OH 37 )","XL",NA,"43025_740-467-2900",2007,1,"Hebron","OH","TravelCenters",NA,"43025_740-467-2900","43025_740-467-2900_TravelCenters"
"9411","TF2008_188_203-1-ocr.csv",22,"Hebron , 43025 TravelCenters of America ( BP )","4 740-467-2900 1-70 Exit 126 ( OH 37 )","XLO 24","Hebron","43025","TravelCenters of America ( BP )","740-467-2900","1-70 Exit 126 ( OH 37 )","XL",NA,"43025_740-467-2900",2008,1,"Hebron","OH","TravelCenters",NA,"43025_740-467-2900","43025_740-467-2900_TravelCenters"
"9412","TF2014_186_199-3-ocr.csv",53,"Hebron ( 43025 ) TA Hebron # 039 ( BP )","740-467-2900 1-70 Exit 126 ( OH 37 )","ZA 24 XL","Hebron","43025","TA Hebron # 039 ( BP )","740-467-2900","1-70 Exit 126 ( OH 37 )","XL","XL","43025_740-467-2900",2014,1,"Hebron","OH","BP",NA,"43025_740-467-2900","43025_740-467-2900_BP"
"9413","TF2015_184_199-3-ocr.csv",52,"F Hebron ( 43025 ) TA Hebron # 039 ( BP )","4 740-467-2900 1-70 Exit 126 ( OH 37 )","24 24 XL 24","Hebron","43025","TA Hebron # 039 ( BP )","740-467-2900","1-70 Exit 126 ( OH 37 )","XL",NA,"43025_740-467-2900",2015,1,"Hebron","OH","BP",NA,"43025_740-467-2900","43025_740-467-2900_BP"
"9414","TF2016_178_193-6-ocr.csv",52,"Hebron ( 43025 ) TA Hebron # 039 ( BP ) A","740-467-2900 1-70 Exit 126 ( OH 37 )","A 24 XL 24","Hebron","43025","TA Hebron # 039 ( BP ) A","740-467-2900","1-70 Exit 126 ( OH 37 )","XL",NA,"43025_740-467-2900",2016,1,"Hebron","OH","BP",NA,"43025_740-467-2900","43025_740-467-2900_BP"
"9415","RVersFriend2006-086-ocr.csv",21,"F Hebron , 43025 Certified # 423 ( Citgo )","740-928-0616 I - 70 Exit 126 ( OH 37 NW )",". 4 <U+2610> <U+2610>","Hebron","43025","Certified # 423 ( Citgo )","740-928-0616","I - 70 Exit 126 ( OH 37 NW )",NA,NA,"43025_740-928-0616",2006,1,"Hebron","OH","Citgo",NA,"43025_740-928-0616","43025_740-928-0616_Citgo"
"9416","RVersFriend2007-077-ocr.csv",2,"F Hebron , 43025 Certified # 423 ( Citgo )","740-928-0616 1-70 Exit 126 ( OH 37 NW )","24 4","Hebron","43025","Certified # 423 ( Citgo )","740-928-0616","1-70 Exit 126 ( OH 37 NW )",NA,NA,"43025_740-928-0616",2007,1,"Hebron","OH","Citgo",NA,"43025_740-928-0616","43025_740-928-0616_Citgo"
"9417","TF2008_188_203-1-ocr.csv",21,"Hebron , 43025 Certified # 423 ( Marathon )","740-928-0616 1-70 Exit 126 ( OH - 37 NW )","24 HRS <U+2610>","Hebron","43025","Certified # 423 ( Marathon )","740-928-0616","1-70 Exit 126 ( OH - 37 NW )",NA,NA,"43025_740-928-0616",2008,1,"Hebron","OH","Marathon",NA,"43025_740-928-0616","43025_740-928-0616_Marathon"
"9418","TF2014_186_199-3-ocr.csv",51,"Hebron ( 43025 ) Certified # 423 ( Marathon )","740-928-0616 1-70 Exit 126 ( OH 37 NW )","<U+2610>","Hebron","43025","Certified # 423 ( Marathon )","740-928-0616","1-70 Exit 126 ( OH 37 NW )",NA,NA,"43025_740-928-0616",2014,1,"Hebron","OH","Marathon",NA,"43025_740-928-0616","43025_740-928-0616_Marathon"
"9419","TF2015_184_199-3-ocr.csv",50,"F Hebron ( 43025 ) Certified # 423 ( Marathon )","41740-928-0616 1-70 Exit 126 ( OH 37 NW )","24 S","Hebron","43025","Certified # 423 ( Marathon )","740-928-0616","1-70 Exit 126 ( OH 37 NW )","S","S","43025_740-928-0616",2015,1,"Hebron","OH","Marathon",NA,"43025_740-928-0616","43025_740-928-0616_Marathon"
"9420","TF2016_178_193-6-ocr.csv",50,"Hebron ( 43025 ) Certified # 423 ( Marathon )","740-928-0616 1-70 Exit 126 ( OH 37 NW )","24 Sa 024 00","Hebron","43025","Certified # 423 ( Marathon )","740-928-0616","1-70 Exit 126 ( OH 37 NW )","S","S","43025_740-928-0616",2016,1,"Hebron","OH","Marathon",NA,"43025_740-928-0616","43025_740-928-0616_Marathon"
"9421","RVersFriend2006-086-ocr.csv",23,"F Hebron , 43025 Pilot Travel Center # 285","4 740-928-5588 1-70 Exit 126 ( OH 37 )",NA,"Hebron","43025","Pilot Travel Center # 285","740-928-5588","1-70 Exit 126 ( OH 37 )",NA,NA,"43025_740-928-5588",2006,1,"Hebron","OH","Pilot",NA,"43025_740-928-5588","43025_740-928-5588_Pilot"
"9422","RVersFriend2007-077-ocr.csv",4,"F Hebron , 43025 Pilot Travel Center # 285","740-928-5588 I - 70 Exit 126 ( OH 37 )","24 HRS M","Hebron","43025","Pilot Travel Center # 285","740-928-5588","I - 70 Exit 126 ( OH 37 )","M",NA,"43025_740-928-5588",2007,1,"Hebron","OH","Pilot",NA,"43025_740-928-5588","43025_740-928-5588_Pilot"
"9423","TF2008_188_203-1-ocr.csv",23,"F Hebron , 43025 Pilot Travel Center # 285","740-928-5588 I - 70 Exit 126 ( OH 37 )","HRS 24 22 M","Hebron","43025","Pilot Travel Center # 285","740-928-5588","I - 70 Exit 126 ( OH 37 )","M",NA,"43025_740-928-5588",2008,1,"Hebron","OH","Pilot",NA,"43025_740-928-5588","43025_740-928-5588_Pilot"
"9424","TF2014_186_199-3-ocr.csv",52,"Hebron ( 43025 ) Pilot Travel Center # 285","4 740-928-5588 1-70 Exit 126 ( OH 37 )","<U+25A1> MO","Hebron","43025","Pilot Travel Center # 285","740-928-5588","1-70 Exit 126 ( OH 37 )","M",NA,"43025_740-928-5588",2014,1,"Hebron","OH","Pilot",NA,"43025_740-928-5588","43025_740-928-5588_Pilot"
"9425","TF2015_184_199-3-ocr.csv",51,"Hebron ( 43025 ) Pilot Travel Center # 285","4 740-928-5588 1-70 Exit 126 ( OH 37 ) Pilot","24 M","Hebron","43025","Pilot Travel Center # 285","740-928-5588","1-70 Exit 126 ( OH 37 ) Pilot","M",NA,"43025_740-928-5588",2015,1,"Hebron","OH","Pilot",NA,"43025_740-928-5588","43025_740-928-5588_Pilot"
"9426","TF2016_178_193-6-ocr.csv",51,"F Hebron ( 43025 ) Pilot Travel Center # 285","4 740-928-5588 1-70 Exit 126 ( OH 37 ) pilot","24 <U+2610> M","Hebron","43025","Pilot Travel Center # 285","740-928-5588","1-70 Exit 126 ( OH 37 ) pilot","M",NA,"43025_740-928-5588",2016,1,"Hebron","OH","Pilot",NA,"43025_740-928-5588","43025_740-928-5588_Pilot"
"9427","RVersFriend2006-085-ocr.csv",31,"F Buckeye Lake , 43025 Speedway # 9385 S )","4 740-928-9501 1-70 Exit 129 B ( OH","24 HRS <U+2610>","Buckeye Lake","43025","Speedway # 9385 S )","740-928-9501","1-70 Exit 129 B ( OH",NA,NA,"43025_740-928-9501",2006,1,"Hebron","OH","Speedway",NA,"43025_740-928-9501","43025_740-928-9501_Speedway"
"9428","RVersFriend2007-076-ocr.csv",68,"Buckeye Lake , 43025 Speedway # 9385","740-928-9501 1-70 Exit 129 B ( OH 79 N )","HRS 24 000","Buckeye Lake","43025","Speedway # 9385","740-928-9501","1-70 Exit 129 B ( OH 79 N )",NA,NA,"43025_740-928-9501",2007,1,"Hebron","OH","Speedway",NA,"43025_740-928-9501","43025_740-928-9501_Speedway"
"9429","TF2008_190_191-0-ocr.csv",31,"F Buckeye Lake , 43025 Speedway # 9385 ( Marathon )","4 740-928-9501 1-70 Exit 129 B ( OH 79 N )","HRS 24 00 <U+2610><U+2610>","Buckeye Lake","43025","Speedway # 9385 ( Marathon )","740-928-9501","1-70 Exit 129 B ( OH 79 N )",NA,NA,"43025_740-928-9501",2008,1,"Hebron","OH","Speedway",NA,"43025_740-928-9501","43025_740-928-9501_Speedway"
"9430","TF2014_186_199-2-ocr.csv",32,"Buckeye Lake ( 43025 ) Speedway # 9385","740-928-9501 1-70 Exit 129 B ( OH 79 N )","24 <U+25A1>","Buckeye Lake","43025","Speedway # 9385","740-928-9501","1-70 Exit 129 B ( OH 79 N )",NA,NA,"43025_740-928-9501",2014,1,"Hebron","OH","Speedway",NA,"43025_740-928-9501","43025_740-928-9501_Speedway"
"9431","TF2015_184_199-3-ocr.csv",4,"Buckeye Lake ( 43025 ) Speedway # 9385 of US 127 )","4 740-928-9501 1-70 Exit 129 B ( OH 79 N )","24 <U+2610> D","Buckeye Lake","43025","Speedway # 9385 of US 127 )","740-928-9501","1-70 Exit 129 B ( OH 79 N )",NA,NA,"43025_740-928-9501",2015,1,"Hebron","OH","Speedway",NA,"43025_740-928-9501","43025_740-928-9501_Speedway"
"9432","TF2016_178_193-6-ocr.csv",5,"Buckeye Lake ( 43025 ) Speedway # 9385","740-928-9501 1-70 Exit 129 B ( OH 79 N )","200 24 ze <U+2610> <U+25A1>","Buckeye Lake","43025","Speedway # 9385","740-928-9501","1-70 Exit 129 B ( OH 79 N )",NA,NA,"43025_740-928-9501",2016,1,"Hebron","OH","Speedway",NA,"43025_740-928-9501","43025_740-928-9501_Speedway"
"9433","RVersFriend2006-086-ocr.csv",64,"New California , 43040 The Village Mart Marathon","614-873-4855 US 33 & US 42",") 24 485 <U+2610>","New California","43040","The Village Mart Marathon","614-873-4855","US 33 & US 42",NA,NA,"43040_614-873-4855",2006,1,"Marysville","OH","Marathon",NA,"43040_614-873-4855","43040_614-873-4855_Marathon"
"9434","RVersFriend2007-077-ocr.csv",62,", 43040 The Village Mart Marathon","FNew 3614-873-4855 California US 33 & US 42","S",NA,"43040","The Village Mart Marathon","614-873-4855","California US 33 & US 42","S",NA,"43040_614-873-4855",2007,1,"Marysville","OH","Marathon",NA,"43040_614-873-4855","43040_614-873-4855_Marathon"
"9435","TF2008_188_203-2-ocr.csv",24,"New California , 43040 The Village Mart Marathon","3 614-873-4855 US 33 & US 42","<U+2610> S <U+2610>","New California","43040","The Village Mart Marathon","614-873-4855","US 33 & US 42","S","S","43040_614-873-4855",2008,1,"Marysville","OH","Marathon",NA,"43040_614-873-4855","43040_614-873-4855_Marathon"
"9436","TF2014_186_199-4-ocr.csv",32,"New California ( 43040 ) The Village Mart Marathon","3 614-873-4855 US 33 & US 42","<U+2610> S","New California","43040","The Village Mart Marathon","614-873-4855","US 33 & US 42","S",NA,"43040_614-873-4855",2014,1,"Marysville","OH","Marathon",NA,"43040_614-873-4855","43040_614-873-4855_Marathon"
"9437","TF2015_184_199-5-ocr.csv",3,"F New California ( 43040 ) The Village Mart Marathon","614-873-4855 US 33 & US 42","S","New California","43040","The Village Mart Marathon","614-873-4855","US 33 & US 42","S","S","43040_614-873-4855",2015,1,"Marysville","OH","Marathon",NA,"43040_614-873-4855","43040_614-873-4855_Marathon"
"9438","TF2016_194_209-0-ocr.csv",5,"New California ( 43040 ) The Village Mart 41 ( Marathon S to Independence E )","614-873-4855 US 33 & US 42",""" S","New California","43040","The Village Mart 41 ( Marathon S to Independence E )","614-873-4855","US 33 & US 42","S",NA,"43040_614-873-4855",2016,1,"Marysville","OH","Marathon",NA,"43040_614-873-4855","43040_614-873-4855_Marathon"
"9439","RVersFriend2006-086-ocr.csv",41,"F Kirkersville , 43046 Flying J Travel Plaza # 0500030","740-964-9601 1-70 Exit 122 ( OH 158 )","# XL","Kirkersville","43046","Flying J Travel Plaza # 0500030","740-964-9601","1-70 Exit 122 ( OH 158 )","XL",NA,"43046_740-964-9601",2006,1,"Millersport","OH","Flying J",NA,"43046_740-964-9601","43046_740-964-9601_Flying J"
"9440","RVersFriend2007-077-ocr.csv",46,"F Kirkersville , 43046 Flying J Travel Plaza # 0500030","740-964-9601 . 1-70 Exit 122 ( OH 158 )","24 HRS XL 24 HRS","Kirkersville","43046","Flying J Travel Plaza # 0500030","740-964-9601",". 1-70 Exit 122 ( OH 158 )","XL",NA,"43046_740-964-9601",2007,1,"Millersport","OH","Flying J",NA,"43046_740-964-9601","43046_740-964-9601_Flying J"
"9441","TF2008_188_203-1-ocr.csv",41,"Kirkersville , 43046 Flying J Travel Plaza # 0500030","740-964-9601 1-70 Exit 122 ( OH 158 ) #","HOS 24 XL 24","Kirkersville","43046","Flying J Travel Plaza # 0500030","740-964-9601","1-70 Exit 122 ( OH 158 ) #","XL",NA,"43046_740-964-9601",2008,1,"Millersport","OH","Flying J",NA,"43046_740-964-9601","43046_740-964-9601_Flying J"
"9442","TF2014_186_199-3-ocr.csv",17,"Kirkersville ( 43046 ) Flying J Travel Plaza # 699","4 740-964-9601 1-70 Exit 122 ( OH 158 )","24 XL 24","Kirkersville","43046","Flying J Travel Plaza # 699","740-964-9601","1-70 Exit 122 ( OH 158 )","XL","XL","43046_740-964-9601",2014,1,"Millersport","OH","Flying J",NA,"43046_740-964-9601","43046_740-964-9601_Flying J"
"9443","TF2015_184_199-4-ocr.csv",16,"Kirkersville ( 43046 ) Flying J Travel Plaza # 699","4 740-964-9601 1-70 Exit 122 ( OH 158 ) FLYING J","FLYING J 24 XL 24","Kirkersville","43046","Flying J Travel Plaza # 699","740-964-9601","1-70 Exit 122 ( OH 158 ) FLYING J","XL",NA,"43046_740-964-9601",2015,1,"Millersport","OH","Flying J",NA,"43046_740-964-9601","43046_740-964-9601_Flying J"
"9444","TF2016_178_193-7-ocr.csv",18,"Kirkersville ( 43046 ) Flying J Travel Plaza # 699","4 740-964-9601 1-70 Exit 122 ( OH )","FLYING J 24 XL 24","Kirkersville","43046","Flying J Travel Plaza # 699","740-964-9601","1-70 Exit 122 ( OH )","XL",NA,"43046_740-964-9601",2016,1,"Millersport","OH","Flying J",NA,"43046_740-964-9601","43046_740-964-9601_Flying J"
"9445","RVersFriend2006-085-ocr.csv",20,"F Berkshire , 43074 Pilot Travel Center # 014","740-965-5540 1-71 Exit 131 ( US )","M","Berkshire","43074","Pilot Travel Center # 014","740-965-5540","1-71 Exit 131 ( US )","M",NA,"43074_740-965-5540",2006,1,"Sunbury","OH","Pilot",NA,"43074_740-965-5540","43074_740-965-5540_Pilot"
"9446","RVersFriend2007-076-ocr.csv",57,"F Berkshire , 43074 Pilot Travel Center # 014","740-965-5540 1-71 Exit 131 ( US 36 )","24 HRS 48 M","Berkshire","43074","Pilot Travel Center # 014","740-965-5540","1-71 Exit 131 ( US 36 )","M","M","43074_740-965-5540",2007,1,"Sunbury","OH","Pilot",NA,"43074_740-965-5540","43074_740-965-5540_Pilot"
"9447","TF2008_190_191-0-ocr.csv",20,"F Berkshire , 43074 Pilot Travel Center # 014","4 740-965-5540 1-71 Exit 131 ( US 36 )","24 HRS M","Berkshire","43074","Pilot Travel Center # 014","740-965-5540","1-71 Exit 131 ( US 36 )","M","M","43074_740-965-5540",2008,1,"Sunbury","OH","Pilot",NA,"43074_740-965-5540","43074_740-965-5540_Pilot"
"9448","TF2014_186_199-2-ocr.csv",24,"F Berkshire ( 43074 ) Pilot Travel Center # 014","740-965-5540 1-71 Exit 131 ( US 36 )","Plot 24 O","Berkshire","43074","Pilot Travel Center # 014","740-965-5540","1-71 Exit 131 ( US 36 )",NA,NA,"43074_740-965-5540",2014,1,"Sunbury","OH","Pilot",NA,"43074_740-965-5540","43074_740-965-5540_Pilot"
"9449","TF2015_184_199-2-ocr.csv",28,"F Berkshire ( 43074 ) Pilot Travel Center # 014","740-965-5540 1-71 Exit 131 ( US 36 )","Pilot 24 10 <U+2610> D","Berkshire","43074","Pilot Travel Center # 014","740-965-5540","1-71 Exit 131 ( US 36 )",NA,NA,"43074_740-965-5540",2015,1,"Sunbury","OH","Pilot",NA,"43074_740-965-5540","43074_740-965-5540_Pilot"
"9450","TF2016_178_193-5-ocr.csv",27,"Berkshire ( 43074 ) Pilot Travel Center # 014","4 740-965-5540 1-71 Exit 131 ( US 36 ) Phot","LO 020","Berkshire","43074","Pilot Travel Center # 014","740-965-5540","1-71 Exit 131 ( US 36 ) Phot","L",NA,"43074_740-965-5540",2016,1,"Sunbury","OH","Pilot",NA,"43074_740-965-5540","43074_740-965-5540_Pilot"
"9451","RVersFriend2006-085-ocr.csv",21,"F Berkshire , 43074 Flying J Travel Plaza ) # 0500028","740-965-9835 1-71 Exit 131 ( US 36 )","FRS XL 24 24 451","Berkshire","43074","Flying J Travel Plaza ) # 0500028","740-965-9835","1-71 Exit 131 ( US 36 )","XL","XL","43074_740-965-9835",2006,1,"Sunbury","OH","Flying J",NA,"43074_740-965-9835","43074_740-965-9835_Flying J"
"9452","RVersFriend2007-076-ocr.csv",58,"F Berkshire , 43074 Flying J Travel Plaza # 0500028","740-965-9835 1-71 Exit 131 ( US 36 ) #","# 484","Berkshire","43074","Flying J Travel Plaza # 0500028","740-965-9835","1-71 Exit 131 ( US 36 ) #",NA,NA,"43074_740-965-9835",2007,1,"Sunbury","OH","Flying J",NA,"43074_740-965-9835","43074_740-965-9835_Flying J"
"9453","TF2008_190_191-0-ocr.csv",21,"F Berkshire , 43074 Flying J Travel Plaza # 0500028","4 740-965-9835 1-71 Exit 131 ( US 36 )","24 HRS XL HRS 24","Berkshire","43074","Flying J Travel Plaza # 0500028","740-965-9835","1-71 Exit 131 ( US 36 )","XL",NA,"43074_740-965-9835",2008,1,"Sunbury","OH","Flying J",NA,"43074_740-965-9835","43074_740-965-9835_Flying J"
"9454","TF2014_186_199-2-ocr.csv",23,"F Berkshire ( 43074 ) Flying J Travel Plaza # 696","740-965-9835 1-71 Exit 131 ( US 36 )","2 XL HRS 24","Berkshire","43074","Flying J Travel Plaza # 696","740-965-9835","1-71 Exit 131 ( US 36 )","XL","XL","43074_740-965-9835",2014,1,"Sunbury","OH","Flying J",NA,"43074_740-965-9835","43074_740-965-9835_Flying J"
"9455","TF2015_184_199-2-ocr.csv",26,"F Berkshire ( 43074 ) Flying J Travel Plaza # 696","740-965-9835 1-71 Exit 131 ( US 36 )","FLYING 24 1X 24","Berkshire","43074","Flying J Travel Plaza # 696","740-965-9835","1-71 Exit 131 ( US 36 )","L",NA,"43074_740-965-9835",2015,1,"Sunbury","OH","Flying J",NA,"43074_740-965-9835","43074_740-965-9835_Flying J"
"9456","TF2016_178_193-5-ocr.csv",26,"Berkshire ( 43074 ) Flying J Travel Plaza # 696","740-965-9835 1-71 Exit 131 ( US 36 ) FLYING J","FLYING J 24 XL 24","Berkshire","43074","Flying J Travel Plaza # 696","740-965-9835","1-71 Exit 131 ( US 36 ) FLYING J","XL",NA,"43074_740-965-9835",2016,1,"Sunbury","OH","Flying J",NA,"43074_740-965-9835","43074_740-965-9835_Flying J"
"9457","RVersFriend2006-087-ocr.csv",58,"S Bloomfield , 43103 Circle K # 3457 ( Marathon Rd )","740-983-0460 5065 US 23 S )","24 00","Bloomfield","43103","Circle K # 3457 ( Marathon Rd )","740-983-0460","5065 US 23 S )",NA,NA,"43103_740-983-0460",2006,1,"Ashville","OH","Circle K",NA,"43103_740-983-0460","43103_740-983-0460_Circle K"
"9458","RVersFriend2007-078-ocr.csv",35,"South Bloomfield , 43103 Circle K # 3457 ( Marathon )","740-983-0460 5065 US 23 S","124 HRS <U+2610> <U+25A1> <U+25A1> <U+2610>","South Bloomfield","43103","Circle K # 3457 ( Marathon )","740-983-0460","5065 US 23 S",NA,NA,"43103_740-983-0460",2007,1,"Ashville","OH","Circle K",NA,"43103_740-983-0460","43103_740-983-0460_Circle K"
"9459","TF2008_188_203-3-ocr.csv",5,"South Bloomfield , 43103 Circle K # 5357 ( Marathon )","3 740-983-0460 5065 US 23 S","24 <U+2610> <U+2610>","South Bloomfield","43103","Circle K # 5357 ( Marathon )","740-983-0460","5065 US 23 S",NA,NA,"43103_740-983-0460",2008,1,"Ashville","OH","Circle K",NA,"43103_740-983-0460","43103_740-983-0460_Circle K"
"9460","TF2014_186_199-5-ocr.csv",16,"G South Bloomfield ( 43103 ) Circle K # 5357 ( Marathon )","3 740-983-0460 5065 US 23 S","24 <U+2610> <U+25A1><U+25A1>","South Bloomfield","43103","Circle K # 5357 ( Marathon )","740-983-0460","5065 US 23 S",NA,NA,"43103_740-983-0460",2014,1,"Ashville","OH","Circle K",NA,"43103_740-983-0460","43103_740-983-0460_Circle K"
"9461","TF2015_184_199-5-ocr.csv",43,"South Bloomfield ( 43103 ) Circle K # 5357 ( Marathon )","740-983-0460 5065 US 23 S","24 <U+2610>","South Bloomfield","43103","Circle K # 5357 ( Marathon )","740-983-0460","5065 US 23 S",NA,NA,"43103_740-983-0460",2015,1,"Ashville","OH","Circle K",NA,"43103_740-983-0460","43103_740-983-0460_Circle K"
"9462","TF2016_194_209-0-ocr.csv",45,"South Bloomfield ( 43103 ) Circle K # 5357 ( Marathon )","740-983-0460 5065 US 23 S","24 <U+2610> <U+25A1> <U+25A1> <U+2610>","South Bloomfield","43103","Circle K # 5357 ( Marathon )","740-983-0460","5065 US 23 S",NA,NA,"43103_740-983-0460",2016,1,"Ashville","OH","Circle K",NA,"43103_740-983-0460","43103_740-983-0460_Circle K"
"9463","RVersFriend2006-085-ocr.csv",44,"Circleville , 43113 Pilot Travel Center # 008","740-420-8942 25600 US 23 ( 3.5 mi S of US 22 )","<U+2610> <U+2610>","Circleville","43113","Pilot Travel Center # 008","740-420-8942","25600 US 23 ( 3.5 mi S of US 22 )",NA,NA,"43113_740-420-8942",2006,1,"Circleville","OH","Pilot",NA,"43113_740-420-8942","43113_740-420-8942_Pilot"
"9464","RVersFriend2007-076-ocr.csv",6,"Circleville , 43113 Pilot Travel Center # 008","740-420-8942 25600 US 23 ( 3.5 mi S of US 22 )","24 MOO 000","Circleville","43113","Pilot Travel Center # 008","740-420-8942","25600 US 23 ( 3.5 mi S of US 22 )","M",NA,"43113_740-420-8942",2007,1,"Circleville","OH","Pilot",NA,"43113_740-420-8942","43113_740-420-8942_Pilot"
"9465","TF2008_190_191-0-ocr.csv",45,"Circleville , 43113 Pilot Travel Center # 008","3 740-420-8942 25600 US 23 ( 3.5 mi S of US 22 )","24 HRS M","Circleville","43113","Pilot Travel Center # 008","740-420-8942","25600 US 23 ( 3.5 mi S of US 22 )","M",NA,"43113_740-420-8942",2008,1,"Circleville","OH","Pilot",NA,"43113_740-420-8942","43113_740-420-8942_Pilot"
"9466","TF2014_186_199-2-ocr.csv",42,"Circleville ( 43113 ) Pilot Travel Center # 008","740-420-8942 25600 US 23 ( 3.5 mi S of US 22 )","Pilot <U+25A1> MO","Circleville","43113","Pilot Travel Center # 008","740-420-8942","25600 US 23 ( 3.5 mi S of US 22 )","M",NA,"43113_740-420-8942",2014,1,"Circleville","OH","Pilot",NA,"43113_740-420-8942","43113_740-420-8942_Pilot"
"9467","TF2015_184_199-3-ocr.csv",14,"Circleville ( 43113 ) Pilot Travel Center # 008","740-420-8942 25600 US 23 ( 3.5 mi S of US 22 )","Pilot MOO","Circleville","43113","Pilot Travel Center # 008","740-420-8942","25600 US 23 ( 3.5 mi S of US 22 )","M","M","43113_740-420-8942",2015,1,"Circleville","OH","Pilot",NA,"43113_740-420-8942","43113_740-420-8942_Pilot"
"9468","TF2016_178_193-6-ocr.csv",16,"Circleville ( 43113 ) Pilot Travel Center # 008 104","3 740-420-8942 25600 US 23 ( 3.5 mi S of US 22 ) PHOS","24 <U+2610> M","Circleville","43113","Pilot Travel Center # 008 104","740-420-8942","25600 US 23 ( 3.5 mi S of US 22 ) PHOS","M",NA,"43113_740-420-8942",2016,1,"Circleville","OH","Pilot",NA,"43113_740-420-8942","43113_740-420-8942_Pilot"
"9469","RVersFriend2006-085-ocr.csv",43,"Circleville , 43113 The Goody - Nook ( BP )","740-474-9988 2512 US 22 W & OH 104","24 <U+2610> MOO <U+2610>","Circleville","43113","The Goody - Nook ( BP )","740-474-9988","2512 US 22 W & OH 104","M","M","43113_740-474-9988",2006,1,"Circleville","OH","BP",NA,"43113_740-474-9988","43113_740-474-9988_BP"
"9470","RVersFriend2007-076-ocr.csv",5,"Circleville , 43113 The Goody - Nook ( BP )","740-474-9988 2512 US 22 W & OH 104","24 000","Circleville","43113","The Goody - Nook ( BP )","740-474-9988","2512 US 22 W & OH 104",NA,NA,"43113_740-474-9988",2007,1,"Circleville","OH","BP",NA,"43113_740-474-9988","43113_740-474-9988_BP"
"9471","TF2008_190_191-0-ocr.csv",44,"Circleville , 43113 The Goody - Nook ( BP )","3 740-474-9988 2512 US 22 W & OH 104","S <U+2610>","Circleville","43113","The Goody - Nook ( BP )","740-474-9988","2512 US 22 W & OH 104","S","S","43113_740-474-9988",2008,1,"Circleville","OH","BP",NA,"43113_740-474-9988","43113_740-474-9988_BP"
"9472","TF2014_186_199-2-ocr.csv",41,"Circleville ( 43113 ) The Goody - Nook ( BP )","3 740-474-9988 2512 US 22 W & OH 104","S","Circleville","43113","The Goody - Nook ( BP )","740-474-9988","2512 US 22 W & OH 104","S","S","43113_740-474-9988",2014,1,"Circleville","OH","BP",NA,"43113_740-474-9988","43113_740-474-9988_BP"
"9473","TF2015_184_199-3-ocr.csv",13,"Circleville ( 43113 ) The Goody - Nook ( BP ) Rd NE","740-474-9988 2512 US 22 W & OH 104","11 S","Circleville","43113","The Goody - Nook ( BP ) Rd NE","740-474-9988","2512 US 22 W & OH 104","S",NA,"43113_740-474-9988",2015,1,"Circleville","OH","BP",NA,"43113_740-474-9988","43113_740-474-9988_BP"
